source_path,repo_path,size_bytes,type,sha256,include_exclude,reason,sanitize_status
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/experiment_program_activation_v1.csv,boatrace/research/gate1_transition_v1/gate1c/experiment_program_activation_v1.csv,4467,csv,2938428a2a23a3c5deec6054f34e9037cb5a34379b3c4c5cdd3dda01e0c2e60e,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/feature_set_readiness_gate1_v1.csv,boatrace/research/gate1_transition_v1/gate1c/feature_set_readiness_gate1_v1.csv,1379,csv,5b5f5dda4dfeb4b92114ec007127df94f877477927a953c145b5db7726855ed4,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/gate1c_manifest_v1.json,boatrace/research/gate1_transition_v1/gate1c/gate1c_manifest_v1.json,5395,json,379f459cff4d7e9327c478c9ff6b2a3069c48604c05ca67af9cf8b0a9f64b8d3,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/gate1c_manifest_v1.sha256,boatrace/research/gate1_transition_v1/gate1c/gate1c_manifest_v1.sha256,91,sha256,d76120ac83a7ab09c5eba2f8d6c28b948e6000bd51bc537a718a3d11a8f46c04,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/gate1c_report_v1.md,boatrace/research/gate1_transition_v1/gate1c/gate1c_report_v1.md,2205,md,4c836aea512c16bd88fcfa2fab99f2990c7d0f21abc235ce9ecb5cd5fdcde318,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/gate1c_validation_v1.json,boatrace/research/gate1_transition_v1/gate1c/gate1c_validation_v1.json,1525,json,d8194a91c164a153b294d4133cf3d44b8b779ce1b5bd018a05b278232241c670,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/hypothesis_execution_registry_gate1_v1.csv,boatrace/research/gate1_transition_v1/gate1c/hypothesis_execution_registry_gate1_v1.csv,23034,csv,04226799cecb9ff677d12665177c09302dc08b774e06b965e54b38904adacc25,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/readiness_patch_proposal_gate1c_v1.json,boatrace/research/gate1_transition_v1/gate1c/readiness_patch_proposal_gate1c_v1.json,1033,json,09656a1cc1833757b7cd2fa5b37f3bd65c409535e92c26e8994d2456d7dca3d5,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/temporal_capability_report_v1.json,boatrace/research/gate1_transition_v1/gate1c/temporal_capability_report_v1.json,572,json,880e8763f8506fbb03ac6a3a56561a8a56512869832e43ba6722c19b7760a729,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/unresolved_blocker_patch_proposal_gate1c_v1.csv,boatrace/research/gate1_transition_v1/gate1c/unresolved_blocker_patch_proposal_gate1c_v1.csv,386,csv,e1414c1efea0f70298fea7bbf564ac371634e57337e48a49276366b9f52a5036,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/v0_1_non_strict_primary_migration_summary_v1.json,boatrace/research/gate1_transition_v1/gate1c/v0_1_non_strict_primary_migration_summary_v1.json,325,json,d0c666d38a777b667c631b1cfc9f031f04e1a48c9bff1619fdb0598d9dd7338f,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1c/v0_1_non_strict_primary_migration_v1.csv,boatrace/research/gate1_transition_v1/gate1c/v0_1_non_strict_primary_migration_v1.csv,776429,csv,00ee9145481c36f5b856a51746a171bdb5093af49641f3d52899fefd372f5399,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/deferred_preprocessing_registry_v1.csv,boatrace/research/gate1_transition_v1/gate1d/deferred_preprocessing_registry_v1.csv,1634,csv,a9dc53f36a67bbd0c3c12447af80561dbbae161fa927ea5d033864923df4e50b,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/derived_feature_anomalies_v1.csv,boatrace/research/gate1_transition_v1/gate1d/derived_feature_anomalies_v1.csv,267,csv,7d9e5fb4cb0b587bbf658b1f10173d651ab3a6b8d68054d2148b7589a6878589,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/derived_feature_profile_v1.csv,boatrace/research/gate1_transition_v1/gate1d/derived_feature_profile_v1.csv,4346,csv,31b5e5584244bbe0e139ec3060ee9c7bbcf0be7d5ad82052be97d0c59413f698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/feature_compiler_policy_v1.json,boatrace/research/gate1_transition_v1/gate1d/feature_compiler_policy_v1.json,967,json,cd28304c0422d3dbe0874153d1ebd236c7bd0d4bded0eaffd87da92ba88dbe9a,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/feature_compiler_policy_v1.md,boatrace/research/gate1_transition_v1/gate1d/feature_compiler_policy_v1.md,354,md,8c944dec545511438abcd71076f498d79fc3b021042ccefbd87157df76c8b8ae,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/feature_materialization_scope_v1.csv,boatrace/research/gate1_transition_v1/gate1d/feature_materialization_scope_v1.csv,1996,csv,d42de7237d132dc9c77244481ce416320a9b56cb0f64092ec156bbecc2469484,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/feature_quality_report_v1.json,boatrace/research/gate1_transition_v1/gate1d/feature_quality_report_v1.json,255,json,ad44f8f097982e7e718bad29ace93b24d190d5126a08e0b8d4ffb11972ee07bb,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/gate1d_determinism_report_v1.json,boatrace/research/gate1_transition_v1/gate1d/gate1d_determinism_report_v1.json,189,json,50cbdaa2b396de9c1c7d7ce0608dee966209a269d1157b923f714c9824114d59,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/gate1d_manifest_v1.json,boatrace/research/gate1_transition_v1/gate1d/gate1d_manifest_v1.json,4772,json,75b5756e2b764912fdf110733813add08543132af2279666e56ae11d43912db7,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/gate1d_manifest_v1.sha256,boatrace/research/gate1_transition_v1/gate1d/gate1d_manifest_v1.sha256,91,sha256,cce8cc76cd6e055cd3150f4dbd11842596a6824ef04ea4ed192e66670bfd0c35,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/gate1d_report_v1.md,boatrace/research/gate1_transition_v1/gate1d/gate1d_report_v1.md,2801,md,8d2625445d138f9c6837873a9960f4d46cbe547f57f75124ed4db18672cf9bbf,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/gate1d_validation_v1.json,boatrace/research/gate1_transition_v1/gate1d/gate1d_validation_v1.json,1558,json,7e4e28805b0e8ed50938f6b92147e1a303d49787db770ba753dee6ee5ce7da50,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1d/leakage_canary_report_v1.json,boatrace/research/gate1_transition_v1/gate1d/leakage_canary_report_v1.json,1305,json,0ba02a09993cb3619931dd17bd79a23f6e4a2ee16805ba5c33dc015a4cde98e5,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/artifact_storage_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/artifact_storage_policy_v1.json,174,json,725f70d7f7c0b6748ea3908a43f3d0dc059aca88036b0211f160acbc608867e9,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/calibration_fit_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/calibration_fit_contract_v1.json,184,json,3c2d99e6909ad2384f571832fedd79ad5d9f318a8149d8ee77834c11da1a6b50,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/category_unknown_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/category_unknown_policy_v1.json,131,json,efde525ea5f8ab973e88cd4273dd06c792fdaadb54787d1c0fac30c8a6700e52,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/checkpoint_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/checkpoint_contract_v1.json,276,json,3da8849bcd2aea12b9b1abe67dd150aaff2445827e30d2927b74e62e51d45daf,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/class_map_v1.json,boatrace/research/gate1_transition_v1/gate1e/class_map_v1.json,1561,json,7b7d411c6be36e2b4ab0f42ab075dd80c4ce21836f03a51ed1db7de823c97a29,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/confirmation_atomic_run_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/confirmation_atomic_run_policy_v1.json,395,json,947d5759fbbd372686c14ca9b90e205619b6f2f09d0647bb3aa6a37e25e2288a,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/confirmation_guard_test_v1.json,boatrace/research/gate1_transition_v1/gate1e/confirmation_guard_test_v1.json,153,json,12484c11ca14b70bce9f4eaf8d388197356772f91f482edaf70aaf2bd1b4b2f6,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/confirmation_lock_manifest_v1.json,boatrace/research/gate1_transition_v1/gate1e/confirmation_lock_manifest_v1.json,261,json,6f85c66f568e946acc5358bddfe37ef990b8ba957dfa7b063ccc666b8b88fb54,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/dependency_gap_report_v1.md,boatrace/research/gate1_transition_v1/gate1e/dependency_gap_report_v1.md,357,md,622a97a80d762df12c0ae82fb7e06f65439aba3cbb60f4db2714e8fea9d6dd73,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/dependency_inventory_v1.csv,boatrace/research/gate1_transition_v1/gate1e/dependency_inventory_v1.csv,532,csv,ac84d0b717695fe624ed6490fc5db5cb40fa85c326c456244b4c9ef2bdf71a44,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/deterministic_execution_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/deterministic_execution_policy_v1.json,202,json,3605791fce7933d8f9a930d7985f8adbccf6a8550c25bf1aa342da6091e58d12,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/environment_inventory_v1.json,boatrace/research/gate1_transition_v1/gate1e/environment_inventory_v1.json,1322,json,1a778c03c35d992c129fadcab5e564759f8ced3665d9b78d6eec790541303d41,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/environment_lock_candidate_v1.json,boatrace/research/gate1_transition_v1/gate1e/environment_lock_candidate_v1.json,605,json,5668f39befdaec7e359d6ea47fbfd59d74c59dabefafdf421a27f77bbc4fdcce,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/evaluation_stage_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/evaluation_stage_policy_v1.json,517,json,700661a4d9207b8951eb9c1b00bfa3cb37591301e3a79e4fe4802e9f057b8a3c,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/experiment_id_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/experiment_id_policy_v1.json,150,json,636cd34950fdfd2fd5511678b0ab774324dd248dace2202bc523a4b0cd691413,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/experiment_manifest_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/experiment_manifest_contract_v1.json,661,json,9297eb85096b5f08665a3901111844ce83e6feb51f9da43d5b055c6471ba60fc,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/feature_join_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/feature_join_contract_v1.json,2448,json,9257d991eace0fd410c389c86684dbec01b1380c99b97780026dbf232cd630da,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/final_lock_guard_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/final_lock_guard_policy_v1.json,382,json,e33bde2f7e158da5232a9c26662d9f3391a3ab5578b3c3a821aca99051967f6c,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/final_lock_guard_test_v1.json,boatrace/research/gate1_transition_v1/gate1e/final_lock_guard_test_v1.json,229,json,37722122f590dac314952b08547e74d018a56a3e875a355564c0b11551eee68b,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/final_lock_manifest_v1.json,boatrace/research/gate1_transition_v1/gate1e/final_lock_manifest_v1.json,682,json,65a8dbcab15085e63716529c1013ca735057f30bddf63ab6e34fe0527853047c,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/final_lock_one_shot_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/final_lock_one_shot_policy_v1.json,340,json,aa1d194103a23bbb6756a0f4b5eaf0abea948a90e1e3f0bb3b742f924b86d4f9,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/final_lock_profile_v1.csv,boatrace/research/gate1_transition_v1/gate1e/final_lock_profile_v1.csv,205,csv,3e8b21023203b2bbe7dd5778453d61d75eaed252d7a50b2d81f788592b1cd26d,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/fold_artifact_lineage_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/fold_artifact_lineage_contract_v1.json,310,json,3dce17bd39933e12d3a41da3c63376e6f0fa304c5b1106088e4c1bf853cddda9,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/fold_training_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/fold_training_contract_v1.json,258,json,aada66a2e87e26470a4b273b08c92f69dcc46676b4a8c34565d8a782a3df2be4,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/gate1e_dry_run_report_v1.json,boatrace/research/gate1_transition_v1/gate1e/gate1e_dry_run_report_v1.json,507,json,8434724902845ad1eb5ed6727ff3edfe094d90dd7bb73eab650eeace6d808d2d,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/gate1e_manifest_v1.json,boatrace/research/gate1_transition_v1/gate1e/gate1e_manifest_v1.json,12496,json,df3e9c71ea9060e92de2957ccbd269291fcb4bda60a5142c78ece224bd40f56a,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/gate1e_manifest_v1.sha256,boatrace/research/gate1_transition_v1/gate1e/gate1e_manifest_v1.sha256,91,sha256,1bc02a923043c1ed317cc0cb4bea96b37a3d3fc66b3761de29842b1bdd41ad8c,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/gate1e_report_v1.md,boatrace/research/gate1_transition_v1/gate1e/gate1e_report_v1.md,3255,md,88b8fd4c9215680b2184cfb1a47c3da0e38f73447574c527cf45a44d1223ddbe,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/gate1e_validation_v1.json,boatrace/research/gate1_transition_v1/gate1e/gate1e_validation_v1.json,1771,json,4da313f98a4594f57ab421b35319a041a911b2802245ca13c022be3ff59eb205,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/gate2_authorization_requirements_v1.md,boatrace/research/gate1_transition_v1/gate1e/gate2_authorization_requirements_v1.md,468,md,1e073a9e7b0afbec8ec55cd149e2f64691252a3d7809b5ba7ca235c8a9f24c34,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/lock_guard_validation_v1.json,boatrace/research/gate1_transition_v1/gate1e/lock_guard_validation_v1.json,368,json,9bf3b6c7cf4c3c10da8793195ec108207eec999f82ed4f7db2c759ccd563ef40,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/model_id_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/model_id_policy_v1.json,90,json,21bcba439343dd152835cd3c816ffed25b10cd2f95a90e6009be9b007a18b55d,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/model_input_schema_v1.json,boatrace/research/gate1_transition_v1/gate1e/model_input_schema_v1.json,2067,json,445a3bd98956369e7d73f7a5d24995485d4d82f58f1dde946ae99e257f20f093,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/model_input_schema_v1.md,boatrace/research/gate1_transition_v1/gate1e/model_input_schema_v1.md,307,md,ea4f4b5a3cd7cc15076183f74f7aa95be52c8f8a147b5b071dfed037e149128e,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/prediction_artifact_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/prediction_artifact_contract_v1.json,740,json,d9ad6a9171501db40acef75a558349634af5ed995ebe2b8f331899f3944bff14,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/prediction_schema_example_v1.csv,boatrace/research/gate1_transition_v1/gate1e/prediction_schema_example_v1.csv,3330,csv,7ad3ac591ddfe7e9f9f996087180169e220728a073f0a2cee586edb0bf6dcd60,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/preprocessing_fit_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/preprocessing_fit_contract_v1.json,516,json,d8a7af7d7bca93711a7ecc99f86868fc9c81505f3da9043ef15c0c7fca073cb5,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/preprocessing_isolation_test_v1.json,boatrace/research/gate1_transition_v1/gate1e/preprocessing_isolation_test_v1.json,276,json,7460403d026b92dc4b18d81ae9756cd94ee49c50b72d12f6e844901302097a8c,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/preprocessing_operation_registry_v1.csv,boatrace/research/gate1_transition_v1/gate1e/preprocessing_operation_registry_v1.csv,1044,csv,9a2ff2e404293dcc5d3ffc776fd99577ca166712e04c6a2ff13ad38e0da81977,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/readiness_patch_proposal_gate1e_v1.json,boatrace/research/gate1_transition_v1/gate1e/readiness_patch_proposal_gate1e_v1.json,652,json,dcf546d5464298139c252989ced0c09916d2515cd5fa3e82fe9c5cb46c46c15c,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/research_environment_contract_v1.json,boatrace/research/gate1_transition_v1/gate1e/research_environment_contract_v1.json,718,json,d9427446edf4ff515714050ba5d422c2b7facf5a4a34edc61c0841b957eb21a8,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/seed_derivation_test_v1.json,boatrace/research/gate1_transition_v1/gate1e/seed_derivation_test_v1.json,433,json,e048f57d03f62356baed92658c6049fd7146eaefad324c8067e05ed8f8cd0898,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/seed_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/seed_policy_v1.json,404,json,2d4feb5749ca9fb2ab4f811fe37f8ed0fb61d1a8e5c6e9b03cde73ab0f788e72,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/split_guard_test_report_v1.json,boatrace/research/gate1_transition_v1/gate1e/split_guard_test_report_v1.json,234,json,af6c8924ac6b3f139504133074d92bf786083730085ec72b9d4993954aa0d137,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/split_manifest_v1.json,boatrace/research/gate1_transition_v1/gate1e/split_manifest_v1.json,1452,json,6295c466d11a0b338fa85e91595d91f4ccc133d0b5ff6efb16f2942394372677,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/split_profile_v1.csv,boatrace/research/gate1_transition_v1/gate1e/split_profile_v1.csv,1760,csv,25b5c911ff0c78a268cfb5a86e02acf35495967c5af7bfb25e9d079d48de729c,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/split_validation_v1.json,boatrace/research/gate1_transition_v1/gate1e/split_validation_v1.json,875,json,8d105d45fa14aa68af8a3bbc8fafb970e0c12babe08843cba5929588ee5146d4,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/target_encoding_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/target_encoding_policy_v1.json,179,json,3c8532aa017ec2c947a81da308e7d6f6695791de1e25066dd6c3ab8e444f8b75,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/thread_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/thread_policy_v1.json,243,json,771a2654e3ebb04a9558bb6d7343afb07b65ad2e0a7b2aea788d8842845331aa,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate1_transition_v1/gate1e/walkforward_policy_v1.json,boatrace/research/gate1_transition_v1/gate1e/walkforward_policy_v1.json,2775,json,28b1374f3d3e267dbf35fbbaafdc79da029756f3f565230fc51e7f2c39bf04d8,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/blocked_model_status_registry_v1.json,boatrace/research/gate2_b3_residual_atlas_v1/blocked_model_status_registry_v1.json,500,json,30900a70a65fa5f959229ec830620b71470d9a90337926f2effbf46d857acc32,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/decision_program_evidence_matrix_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/decision_program_evidence_matrix_v1.csv,1676,csv,ecb453ebf0df0fb0f59cf033ccc196a443f4c2263a867f2ea7d5e0a9e1bd51ea,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/decision_program_priority_proposal_v1.json,boatrace/research/gate2_b3_residual_atlas_v1/decision_program_priority_proposal_v1.json,143,json,bad3bd9e46d596428c1420ff9c1437896424b8c895164a1b9f7dd4a40cd77139,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/diagnostic_bin_edges_by_fold_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/diagnostic_bin_edges_by_fold_v1.csv,17299,csv,a4fc302a70e469e3cbb27a5bc60ab69bfd2a20e53ee3a972ec3aca8afe9e9066,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/diagnostic_binning_policy_v1.json,boatrace/research/gate2_b3_residual_atlas_v1/diagnostic_binning_policy_v1.json,271,json,7f598201bee5a8f289ff57fdb80c6e298524a657d13621cea00b692a7e21497e,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/diagnostic_summary_definition_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/diagnostic_summary_definition_v1.csv,259,csv,47425ac48e6ff4db8fae0c2e552e42701e548be11e45faa5fa4fa44118f55251,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/error_taxonomy_policy_v1.json,boatrace/research/gate2_b3_residual_atlas_v1/error_taxonomy_policy_v1.json,456,json,84cff0741a3a90b79b7e367b787f20b3dc1eb2b6691ae4c0edbb166d8cfc3b1a,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF01_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF01_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF02_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF02_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF03_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF03_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF04_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF04_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF05_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF05_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF06_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF06_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF07_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF07_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/FF08_error_opportunity_profile_v1.csv,boatrace/research/gate2_b3_residual_atlas_v1/FF08_error_opportunity_profile_v1.csv,53722,csv,2461aaa182031131eab627ad2d1001e077b6f455acbce637006cc35c4f66d698,include,public sanitized foundation,sanitized
<PROJECT_ROOT>/boatrace/research/gate2_b3_residual_atlas_v1/gate2e_data_access_audit_v1.json,boatrace/research/gate2_b3_residual_atlas_v1/gate2e_data_access_audit_v1.json,1065,json,717c710d0db34d729d9466817965d8531fd677f966a5202f10c41d6a586f67fa,include,public sanitized foundation,sanitized
