race_key,v0_1_main_evaluation_eligible,final_candidate_present,final_strict_complete_member,final_prediction_feature_eligible,final_base_role,migration_status,reason_codes
20250215_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250215_24_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_08_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_10_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_12_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_12_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_13_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_15_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_20_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250216_20_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_01_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_04_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_05_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_05_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_07_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_11_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_12_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_18_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_20_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250217_21_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_02_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_03_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_04_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_08_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_11_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_11_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_14_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_18_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250218_18_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_01_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_02_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_02_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_04_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_05_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_05_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_06_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_06_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_07_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_07_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_11_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_18_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_22_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250219_23_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_06_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_07_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_07_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_07_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_11_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_12_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250220_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_02_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_03_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_04_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_06_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_12_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_18_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_19_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_22_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250221_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_02_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_02_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_06_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_12_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_12_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_14_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_16_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_19_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250222_22_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_01_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_02_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_02_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_13_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_13_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_14_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_14_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_22_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_22_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250223_22_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_06_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_08_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_08_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_08_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_12_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_13_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250224_24_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_01_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_05_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_07_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_07_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_14_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_15_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_19_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250225_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250226_05_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250226_11_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250226_11_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250226_14_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250226_21_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250226_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_07_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_12_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_18_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_18_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_20_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_21_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_23_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_23_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_23_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_23_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250227_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_02_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_04_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_04_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_07_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_12_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_18_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250228_24_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_02_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_02_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_04_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_07_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_07_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_08_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_18_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_23_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250301_23_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250302_03_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250302_04_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250302_07_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250302_20_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250302_24_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_03_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_18_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_18_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_20_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_21_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_21_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_22_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250303_22_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_08_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_13_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_16_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_17_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_19_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_19_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250304_19_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250305_01_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250305_03_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250305_07_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250305_13_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250305_13_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250305_19_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250306_01_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250306_06_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250306_15_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250306_15_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250306_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250306_22_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_01_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_04_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_13_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_15_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_17_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_19_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_21_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_22_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250307_22_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250308_01_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250308_05_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250308_13_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250308_13_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250308_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250308_15_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_04_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_05_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_07_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_12_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_16_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_17_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250309_19_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_02_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_04_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_05_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_07_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_15_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_16_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_19_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250310_19_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250311_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250311_08_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250311_08_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250311_15_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250311_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250311_24_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250311_24_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_10_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_11_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_16_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_17_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_24_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250312_24_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_03_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_03_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_06_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_10_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_16_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250313_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_02_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_03_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_08_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_10_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_11_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_13_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_17_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_17_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_18_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_20_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_21_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_22_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_24_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250314_24_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_01_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_02_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_06_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_10_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_12_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_12_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_12_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_15_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_15_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_22_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250315_22_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_01_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_04_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_04_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_06_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_07_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_11_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_12_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_12_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_12_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_15_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_21_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250316_23_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250317_12_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250317_17_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250317_20_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250317_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250318_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250318_07_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250318_09_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250318_12_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250318_13_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250318_22_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250318_23_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250319_07_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250319_12_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250319_18_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250319_20_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250319_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_04_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_05_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_06_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_09_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_10_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_12_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250320_24_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250321_09_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250321_10_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250321_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250321_18_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250321_20_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
