model_id,prediction_type,group,count,trifecta_log_loss,trifecta_brier_score,winner_log_loss,exacta_log_loss,top3_set_log_loss,second_given_first_log_loss,third_given_first_second_log_loss,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20,actual_combo_rank_mean,actual_combo_rank_median,mean_reciprocal_rank,per_race_log_loss_p90,per_race_log_loss_p95,per_race_log_loss_p99,max_per_race_log_loss,true_probability_below_1e_3,true_probability_below_1e_4,true_probability_below_1e_6,prediction_coverage,normal_unique_log_loss,abnormal_tail_unique_log_loss
B0_uniform,calibrated,18,1750,4.787491742782047,0.9916666666666669,1.7917594692280547,3.4011973816621555,2.995732273553991,1.6094379124340998,1.3862943611198908,0.1,0.2102857142857143,0.3028571428571429,0.49542857142857144,0.6348571428571429,22.698285714285714,11.0,0.21314367522003416,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,19,2231,4.787491742782046,0.9916666666666668,1.791759469228055,3.4011973816621546,2.9957322735539904,1.6094379124341,1.3862943611198908,0.07933662034961901,0.15867324069923802,0.24428507395786642,0.4392649036306589,0.5925593904078889,27.12550425818019,13.0,0.17857078125673267,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,20,2018,4.787491742782048,0.991666666666667,1.7917594692280547,3.4011973816621563,2.9957322735539904,1.6094379124340998,1.3862943611198906,0.06937561942517344,0.14469772051536176,0.2358771060455897,0.4326065411298315,0.5827552031714569,28.320614469772053,14.0,0.16761704181196635,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782048,
B0_uniform,calibrated,21,2156,4.787491742782047,0.9916666666666669,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.07328385899814471,0.15584415584415584,0.24025974025974026,0.44434137291280146,0.6113172541743971,27.727272727272727,13.0,0.17431457623934835,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,22,2136,4.787491742782047,0.991666666666667,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.07911985018726592,0.1853932584269663,0.28323970037453183,0.4550561797752809,0.5692883895131086,25.614700374531836,13.0,0.18719382641490448,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,23,2250,4.787491742782046,0.9916666666666669,1.791759469228055,3.4011973816621546,2.9957322735539904,1.6094379124340998,1.3862943611198906,0.07822222222222222,0.16622222222222222,0.23822222222222222,0.4057777777777778,0.5391111111111111,28.912,16.0,0.17449358647323157,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,24,2172,4.787491742782046,0.9916666666666669,1.791759469228055,3.401197381662155,2.995732273553991,1.6094379124341,1.3862943611198906,0.07780847145488029,0.1841620626151013,0.27808471454880296,0.47513812154696133,0.6376611418047882,23.858195211786374,12.0,0.19079755635868992,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B1_global_frequency,raw,01,2118,4.273909164926759,0.9776413498099744,1.4340386416999937,2.927765966781279,2.710928321444068,1.4937273250812853,1.3461431981454806,0.07034938621340887,0.17658168083097261,0.2507082152974504,0.3777148253068933,0.5547686496694996,29.09395656279509,16.0,0.169461559079434,5.806296634899512,6.1311035019748035,6.752235500127905,7.4051407733052805,0.007554296506137866,0.0,0.0,1.0,4.273909164926759,
B1_global_frequency,raw,02,2169,4.427695185674318,0.9842634300887709,1.5605024265720406,3.0633284485799783,2.773018094669895,1.5028260220079375,1.3643667370943395,0.045182111572153065,0.13692946058091288,0.20101429230059936,0.31904103273397877,0.4734900875979714,32.08483171968649,22.0,0.13667747859308652,5.783822505863204,6.116473188139697,6.7383886001432005,7.352688410743174,0.004149377593360996,0.0,0.0,1.0,4.427695185674318,
B1_global_frequency,raw,03,1750,4.237953846206218,0.9772628411790593,1.3927260934236418,2.8797126799891557,2.6842110064869296,1.4869865865655136,1.3582411662170628,0.07314285714285715,0.17314285714285715,0.24857142857142858,0.388,0.5611428571428572,27.722857142857144,16.0,0.17321489034983167,5.744385317390931,6.079328501726465,6.5666513268907005,7.028782494714666,0.001142857142857143,0.0,0.0,1.0,4.237953846206218,
B1_global_frequency,raw,04,1974,4.478136552955204,0.9852861181154936,1.5750515997093226,3.1175871211307724,2.793853235221166,1.5425355214214493,1.360549431824432,0.047619047619047616,0.1281661600810537,0.18541033434650456,0.3059777102330294,0.46808510638297873,33.85916919959473,24.0,0.13255850402379996,5.9412690991146055,6.364543353637901,6.882502444109078,7.4051407733052805,0.009625126646403243,0.0,0.0,1.0,4.478136552955204,
B1_global_frequency,raw,05,2151,4.229904199486077,0.9771639579387817,1.3857919234820484,2.872200189171624,2.6847713528194403,1.4864082656895756,1.3577040103144529,0.06741050674105067,0.1682938168293817,0.25058112505811253,0.400743840074384,0.5578800557880056,27.506276150627617,16.0,0.16894422559482303,5.721621156385692,6.054575343083626,6.634525010087814,7.066169609629707,0.0023245002324500234,0.0,0.0,1.0,4.229904199486077,
B1_global_frequency,raw,06,2330,4.259430759871341,0.9785282102261933,1.4009674113880586,2.887165528777496,2.7322966751604203,1.4861981173894374,1.3722652310938457,0.06695278969957082,0.15536480686695278,0.23948497854077253,0.3781115879828326,0.5506437768240343,28.013304721030043,17.0,0.16340178434983857,5.73070729259483,6.096344578000657,6.694329335431496,7.352688410743174,0.004291845493562232,0.0,0.0,1.0,4.259430759871341,
B1_global_frequency,raw,07,2131,4.157706163454193,0.9753147749610108,1.3216515197228114,2.811641291532373,2.6422440368307942,1.489989771809562,1.3460648719218198,0.05865790708587518,0.1651806663538245,0.2674800563115908,0.41764429845143125,0.5973721257625528,25.51806663538245,14.0,0.1686172969801814,5.598756468988378,6.018857376997481,6.636271230080476,7.113595558021286,0.0028155795401220087,0.0,0.0,1.0,4.157706163454193,
B1_global_frequency,raw,08,2240,4.172679275143655,0.9754928849260823,1.3230680783571094,2.8196787857575347,2.654362210779966,1.4966107074004258,1.35300048938612,0.06517857142857143,0.17589285714285716,0.2575892857142857,0.4160714285714286,0.59375,25.982589285714287,15.0,0.17259847882144555,5.615359084554997,6.091616455434106,6.708524251828273,7.352688410743174,0.004910714285714286,0.0,0.0,1.0,4.172679275143655,
B1_global_frequency,raw,09,2430,4.15734784896809,0.9748940888922963,1.354652525440293,2.8101608515370953,2.6242040137223137,1.4555083260968023,1.347186997430995,0.0757201646090535,0.1814814814814815,0.2625514403292181,0.4152263374485597,0.5991769547325103,25.55061728395062,14.0,0.18040169069718617,5.6045011802779365,6.010877542987138,6.592694282266554,7.4051407733052805,0.0024691358024691358,0.0,0.0,1.0,4.15734784896809,
B1_global_frequency,raw,10,2105,4.157630194670504,0.9742949126726584,1.374391383177099,2.8133708906392343,2.614822080604179,1.4389795074621348,1.3442593040312696,0.07458432304038004,0.19049881235154395,0.27600950118764844,0.4152019002375297,0.5928741092636579,25.835154394299288,14.0,0.18351733116327384,5.6951216252471815,6.054575359475225,6.63854131607094,7.2194314576244665,0.0028503562945368173,0.0,0.0,1.0,4.157630194670504,
