status,eligible_for_model_training,purpose,raw_subtitle,raw_value_is_null,race_count,cumulative_race_coverage,mapped_stage,mapping_method,confidence,manual_review_priority,current_review_status,mapping_version
provisional,false,policy_execution_validation,S戦特別選抜戦,false,2,0.998408926125836,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,うめぼーDR,false,2,0.998422352909584,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,おはパタ一般,false,2,0.998435779693332,general,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,こんパタ一般,false,2,0.998449206477080,general,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,さん太選抜,false,2,0.998462633260829,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,しじみ選抜,false,2,0.998476060044577,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,すぎちゃんDR,false,2,0.998489486828325,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,まるがめ選抜戦,false,2,0.998502913612073,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,やわたろうDR,false,2,0.998516340395822,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,やわたろう特選,false,2,0.998529767179570,special,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,アクアドリーム,false,2,0.998543193963318,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,アサヒドリーム,false,2,0.998556620747066,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ウェイキーD戦,false,2,0.998570047530814,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ガァ〜コDR,false,2,0.998583474314563,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,キングドリーム,false,2,0.998596901098311,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,クイーンDR,false,2,0.998610327882059,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,クラウンDR,false,2,0.998623754665807,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,サッポロDR,false,2,0.998637181449556,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,サッポロ選抜戦,false,2,0.998650608233304,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,サラダパンDR,false,2,0.998664035017052,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,スピード選抜戦,false,2,0.998677461800800,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,スポニチ選抜,false,2,0.998690888584548,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,スポニチ選抜戦,false,2,0.998704315368297,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,センプル選抜戦,false,2,0.998717742152045,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ダイスポ選抜戦,false,2,0.998731168935793,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ダイヤモンドD,false,2,0.998744595719541,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ダービー優勝戦,false,2,0.998758022503290,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,チャンポン選抜,false,2,0.998771449287038,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,トトまる選抜戦,false,2,0.998784876070786,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,トーター選抜,false,2,0.998798302854534,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ニッカン選抜,false,2,0.998811729638282,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,バッチこいDR,false,2,0.998825156422031,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ビーナスDR1,false,2,0.998838583205779,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ビーナスDR2,false,2,0.998852009989527,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ファイナル,false,2,0.998865436773275,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,プリンセスDR,false,2,0.998878863557024,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ペイペイ特選,false,2,0.998892290340772,special,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,マスターズDR,false,2,0.998905717124520,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,モミジドリーム,false,2,0.998919143908268,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ヤクルトDR,false,2,0.998932570692016,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ラリー選抜,false,2,0.998945997475765,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ルーキーDR,false,2,0.998959424259513,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,レディスDR,false,2,0.998972851043261,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,一般お正月特選,false,2,0.998986277827009,general,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,一般ジュ特選,false,2,0.998999704610757,general,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,団体・優勝,false,2,0.999013131394506,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,団体・選抜A戦,false,2,0.999026558178254,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,団体・選抜B戦,false,2,0.999039984962002,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,報知選抜,false,2,0.999053411745750,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,多摩川の女D戦,false,2,0.999066838529499,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,大阪ドリーム,false,2,0.999080265313247,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,女子ドリーム戦,false,2,0.999093692096995,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,尼崎ドリーム戦,false,2,0.999107118880743,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,永島ドリーム,false,2,0.999120545664491,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,江戸川女子選抜,false,2,0.999133972448240,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,江戸川男子選抜,false,2,0.999147399231988,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,浪乃音ドリーム,false,2,0.999160826015736,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,準優勝戦女子,false,2,0.999174252799484,semifinal,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,準優勝戦男子,false,2,0.999187679583233,semifinal,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,牛王DR,false,2,0.999201106366981,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,男子ドリーム戦,false,2,0.999214533150729,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,県内選手権優勝,false,2,0.999227959934477,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,西スポドリーム,false,2,0.999241386718225,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,近江牛DR,false,2,0.999254813501974,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,週刊大衆DR,false,2,0.999268240285722,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,選抜戦☆,false,2,0.999281667069470,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,鳥取市選抜戦,false,2,0.999295093853218,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,麒麟ドリーム,false,2,0.999308520636967,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,黒潮特選,false,2,0.999321947420715,special,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,2世選手バトル,false,1,0.999328660812589,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,70周年DR,false,1,0.999335374204463,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,BSドリーム,false,1,0.999342087596337,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,MD優勝戦,false,1,0.999348800988211,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,SODADR戦,false,1,0.999355514380085,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,S戦ドリーム戦,false,1,0.999362227771959,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,S戦優勝戦,false,1,0.999368941163834,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,UHA坊や選抜,false,1,0.999375654555708,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,かいじゅうDR,false,1,0.999382367947582,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,さだちゃんDR,false,1,0.999389081339456,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,すなっち選抜戦,false,1,0.999395794731330,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,とこなめ選抜戦,false,1,0.999402508123204,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ななじゅうDR,false,1,0.999409221515078,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,なにわドリーム,false,1,0.999415934906952,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,なるちゃん選抜,false,1,0.999422648298827,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,にげさしDR,false,1,0.999429361690701,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ばんえいDR,false,1,0.999436075082575,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,アシ夢D,false,1,0.999442788474449,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,カニ坊選抜戦,false,1,0.999449501866323,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ガマポ投票選抜,false,1,0.999456215258197,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,グランプリD,false,1,0.999462928650071,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ゴールデンDR,false,1,0.999469642041945,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,サンガドリーム,false,1,0.999476355433819,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,シト・エドDR,false,1,0.999483068825693,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,シーボー選抜戦,false,1,0.999489782217568,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,スカパーDR,false,1,0.999496495609442,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,スピード優勝戦,false,1,0.999503209001316,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ゼットン選抜戦,false,1,0.999509922393190,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,タボくんDR,false,1,0.999516635785064,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ダイヤDR,false,1,0.999523349176938,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ツッキー優勝戦,false,1,0.999530062568812,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ツックン選抜戦,false,1,0.999536775960686,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ツッピー優勝戦,false,1,0.999543489352560,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ツーコ選抜戦,false,1,0.999550202744435,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ティアラDR,false,1,0.999556916136309,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,トコタン選抜戦,false,1,0.999563629528183,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ハムカツDR,false,1,0.999570342920057,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,バッチこい優勝,false,1,0.999577056311931,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,バディー選抜,false,1,0.999583769703805,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,バディ選抜,false,1,0.999590483095679,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,パタち杯優勝戦,false,1,0.999597196487553,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,パタ姉特選,false,1,0.999603909879427,special,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ビクトリーDR,false,1,0.999610623271302,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ピース姫選抜戦,false,1,0.999617336663176,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ファン選抜戦,false,1,0.999624050055050,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,プリンセス選抜,false,1,0.999630763446924,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ペイペイDR,false,1,0.999637476838798,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ペラ坊選抜戦,false,1,0.999644190230672,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ペラ美ドリーム,false,1,0.999650903622546,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ホホジロ特選,false,1,0.999657617014420,special,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ポンちゃんDR,false,1,0.999664330406294,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,ポンコツD,false,1,0.999671043798169,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,マクールDR,false,1,0.999677757190043,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,マクール選抜戦,false,1,0.999684470581917,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,モンスターDR,false,1,0.999691183973791,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,リベッツ選抜,false,1,0.999697897365665,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,一般お盆特選,false,1,0.999704610757539,general,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,一般正月特選,false,1,0.999711324149413,general,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,中スポDR,false,1,0.999718037541287,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,中スポドリーム,false,1,0.999724750933161,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,九州男児1st,false,1,0.999731464325036,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,九州男児2nd,false,1,0.999738177716910,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,京丹後市選抜戦,false,1,0.999744891108784,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,今村豊ドリーム,false,1,0.999751604500658,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,今村豊選抜DR,false,1,0.999758317892532,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,優勝戦☆,false,1,0.999765031284406,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,優勝戦女子,false,1,0.999771744676280,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,優勝戦男子,false,1,0.999778458068154,final,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,六甲選抜戦,false,1,0.999785171460028,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,団体特別選抜A,false,1,0.999791884851903,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,団体特別選抜B,false,1,0.999798598243777,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,坂上パパD,false,1,0.999805311635651,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,大和ごせDR,false,1,0.999812025027525,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,尼崎ドリーム,false,1,0.999818738419399,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,山口トライアル,false,1,0.999825451811273,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,岡山トライアル,false,1,0.999832165203147,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,年末ドリーム,false,1,0.999838878595021,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,広島トライアル,false,1,0.999845591986895,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,摂河泉ドリーム,false,1,0.999852305378770,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,敢闘ドリーム,false,1,0.999859018770644,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,是政ドリーム戦,false,1,0.999865732162518,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,是政選抜戦,false,1,0.999872445554392,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,東西選抜戦,false,1,0.999879158946266,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,森田パグゾウD,false,1,0.999885872338140,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,浜名湖選抜戦,false,1,0.999892585730014,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,淡海ドリーム,false,1,0.999899299121888,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,湖都ドリーム,false,1,0.999906012513762,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,準優進出シード,false,1,0.999912725905637,semifinal_qualification,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,瀬戸内ドリーム,false,1,0.999919439297511,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,牛ステーキDR,false,1,0.999926152689385,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,牛王DR(女),false,1,0.999932866081259,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,牛王DR(男),false,1,0.999939579473133,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,特別選抜戦女子,false,1,0.999946292865007,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,特別選抜戦男子,false,1,0.999953006256881,selection,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,翔んで埼玉DR,false,1,0.999959719648755,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,聚楽太閤DR,false,1,0.999966433040629,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,西スポDR,false,1,0.999973146432504,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,酒場DR,false,1,0.999979859824378,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,闘魂ドリーム,false,1,0.999986573216252,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,鳴滝酒造DR,false,1,0.999993286608126,unknown,unknown_fallback_v1,low,P1,unknown_unreviewed,race_stage_taxonomy_v1
provisional,false,policy_execution_validation,龍神ドリーム,false,1,1.000000000000000,dream,automatic_rule_v1,medium,P2,auto_rule_unreviewed,race_stage_taxonomy_v1
